Source,Target,Type,Id,Label,Weight
Finland,Haiti,Directed,10407,,0.07
Finland,Honduras,Directed,10408,,1.13
Finland,India,Directed,10409,,1.85
Finland,Indonesia,Directed,10410,,0.82
Finland,Iran,Directed,10411,,0.04
Finland,Iraq,Directed,10412,,3.38
Finland,Jordan,Directed,10413,,0.32
Finland,Kenya,Directed,10414,,11.98
Finland,Kosovo,Directed,10415,,0.93
Finland,Kyrgyzstan,Directed,10416,,0.73
Finland,Lao People's Democratic Republic,Directed,10417,,1.13
Finland,Lebanon,Directed,10418,,6.34
Finland,Liberia,Directed,10419,,0.17
Finland,Libya,Directed,10420,,0.66
Finland,Madagascar,Directed,10421,,0.21
Finland,Malawi,Directed,10422,,1
Finland,Mali,Directed,10423,,0.69
Finland,Mauritania,Directed,10424,,0.21
Finland,Mauritius,Directed,10425,,1.51
Finland,Mexico,Directed,10426,,0.21
Finland,Moldova,Directed,10427,,0.54
Finland,Morocco,Directed,10428,,0.3
Finland,Mozambique,Directed,10429,,19.360001
Finland,Myanmar,Directed,10430,,27.16
Finland,Namibia,Directed,10431,,0.49
Finland,Nepal,Directed,10432,,20.6
Finland,Nicaragua,Directed,10433,,0.25
Finland,Niger,Directed,10434,,1.76
Finland,Nigeria,Directed,10435,,0.2
Finland,North Macedonia,Directed,10436,,0.01
Finland,Peru,Directed,10437,,0.41
Finland,Philippines,Directed,10438,,0.63
Finland,Rwanda,Directed,10439,,0.17
Finland,Senegal,Directed,10440,,0.43
Finland,Sierra Leone,Directed,10441,,0.34
Finland,Somalia,Directed,10442,,28.799999
Finland,South Africa,Directed,10443,,3.98
Finland,South Sudan,Directed,10444,,5.69
Finland,Sri Lanka,Directed,10445,,0.46
Finland,Sudan,Directed,10446,,3.47
Finland,Syrian Arab Republic,Directed,10447,,16.389999
Finland,Tajikistan,Directed,10448,,0.91
Finland,Tanzania,Directed,10449,,15.71
Finland,Thailand,Directed,10450,,0.16
Finland,Tunisia,Directed,10451,,0.35
Finland,Türkiye,Directed,10452,,5.2
Finland,Turkmenistan,Directed,10453,,0.02
Finland,Uganda,Directed,10454,,6.78
Finland,Ukraine,Directed,10455,,7.54
Finland,Uzbekistan,Directed,10456,,1.14
Finland,Venezuela,Directed,10457,,0.57
Finland,Viet Nam,Directed,10458,,4.19
Finland,West Bank and Gaza Strip,Directed,10459,,9.84
Finland,Yemen,Directed,10460,,8.69
Finland,Zambia,Directed,10461,,2.71
Finland,Zimbabwe,Directed,10462,,1.03
France,Afghanistan,Directed,10463,,7.34
France,Albania,Directed,10464,,5.79
France,Algeria,Directed,10465,,94.75
France,Angola,Directed,10466,,10.84
France,Antigua and Barbuda,Directed,10467,,0.05
France,Argentina,Directed,10468,,11.9
France,Armenia,Directed,10469,,22.709999
France,Azerbaijan,Directed,10470,,114.919998
France,Bangladesh,Directed,10471,,26.93
France,Belarus,Directed,10472,,1.67
France,Belize,Directed,10473,,0.02
France,Benin,Directed,10474,,68.480003
France,Bhutan,Directed,10475,,0.02
France,Bolivia,Directed,10476,,24.51
France,Bosnia and Herzegovina,Directed,10477,,2.25
France,Botswana,Directed,10478,,0.15
France,Burkina Faso,Directed,10479,,145.389999
France,Burundi,Directed,10480,,8.07
France,Cabo Verde,Directed,10481,,3.98
France,Cambodia,Directed,10482,,85.82
France,Cameroon,Directed,10483,,158.119995
France,Central African Republic,Directed,10484,,36.82
France,Chad,Directed,10485,,74.610001
France,Colombia,Directed,10486,,117.989998
France,Comoros,Directed,10487,,26.98
France,Congo,Directed,10488,,68.190002
France,Costa Rica,Directed,10489,,151.020004
France,Cote d'Ivoire,Directed,10490,,278.950012
France,Cuba,Directed,10491,,21.280001
France,Democratic People's Republic of Korea,Directed,10492,,0.77
France,Democratic Republic of the Congo,Directed,10493,,41.240002
France,Djibouti,Directed,10494,,37.32
France,Dominican Republic,Directed,10495,,264.059998
France,Ecuador,Directed,10496,,127.639999
France,Egypt,Directed,10497,,135.429993
France,El Salvador,Directed,10498,,20.459999
France,Equatorial Guinea,Directed,10499,,2.12
France,Eritrea,Directed,10500,,0.4
France,Eswatini,Directed,10501,,0.25
France,Ethiopia,Directed,10502,,73.639999
France,Fiji,Directed,10503,,0.55
France,Gabon,Directed,10504,,34.299999
France,Gambia,Directed,10505,,1.11
France,Georgia,Directed,10506,,219.699997
France,Ghana,Directed,10507,,38.82
France,Grenada,Directed,10508,,0.01
France,Guatemala,Directed,10509,,2.35
France,Guinea,Directed,10510,,59.48
France,Guinea-Bissau,Directed,10511,,0.95
France,Guyana,Directed,10512,,0.18
France,Haiti,Directed,10513,,33.619999
France,Honduras,Directed,10514,,2.28
France,India,Directed,10515,,343.070007
France,Indonesia,Directed,10516,,177.029999
France,Iran,Directed,10517,,13.56
France,Iraq,Directed,10518,,24.32
France,Jordan,Directed,10519,,86.169998
France,Kazakhstan,Directed,10520,,3.76
France,Kenya,Directed,10521,,161.979996
France,Kosovo,Directed,10522,,2.6
France,Kyrgyzstan,Directed,10523,,0.67
France,Lao People's Democratic Republic,Directed,10524,,12.25
France,Lebanon,Directed,10525,,64.940002
France,Lesotho,Directed,10526,,0.09
France,Liberia,Directed,10527,,4.54
France,Libya,Directed,10528,,10.89
France,Madagascar,Directed,10529,,82.849998
France,Malawi,Directed,10530,,0.26
France,Malaysia,Directed,10531,,5.01
France,Mali,Directed,10532,,121.07
France,Mauritania,Directed,10533,,29.719999
France,Mauritius,Directed,10534,,309.549988
France,Mexico,Directed,10535,,245.539993
France,Moldova,Directed,10536,,2.29
France,Mongolia,Directed,10537,,44.869999
France,Morocco,Directed,10538,,292.029999
France,Mozambique,Directed,10539,,9.42
France,Myanmar,Directed,10540,,10.21
France,Namibia,Directed,10541,,14.36
France,Nepal,Directed,10542,,1.57
France,Nicaragua,Directed,10543,,1.01
France,Niger,Directed,10544,,105.669998
France,Nigeria,Directed,10545,,169.690002
France,North Macedonia,Directed,10546,,1.66
France,Pakistan,Directed,10547,,46.509998
France,Papua New Guinea,Directed,10548,,0.02
France,Paraguay,Directed,10549,,42.889999
France,Peru,Directed,10550,,62.560001
France,Philippines,Directed,10551,,274.679993
France,Rwanda,Directed,10552,,51.73
France,Saint Lucia,Directed,10553,,0.55
France,Sao Tome and Principe,Directed,10554,,0.82
France,Senegal,Directed,10555,,312.709991
France,Serbia,Directed,10556,,10.72
France,Sierra Leone,Directed,10557,,0.15
France,Somalia,Directed,10558,,448.320007
France,South Sudan,Directed,10559,,5.38
France,Sri Lanka,Directed,10560,,1.77
France,Sudan,Directed,10561,,12.66
France,Suriname,Directed,10562,,0.89
France,Syrian Arab Republic,Directed,10563,,69.260002
France,Tajikistan,Directed,10564,,0.12
France,Tanzania,Directed,10565,,9.5
France,Thailand,Directed,10566,,7.97
France,Timor-Leste,Directed,10567,,0.29
France,Togo,Directed,10568,,31.780001
France,Tonga,Directed,10569,,0.05
France,Tunisia,Directed,10570,,124.910004
France,Türkiye,Directed,10571,,139.419998
France,Turkmenistan,Directed,10572,,0.38
France,Uganda,Directed,10573,,77.660004
France,Ukraine,Directed,10574,,16.129999
France,Uzbekistan,Directed,10575,,230.830002
France,Vanuatu,Directed,10576,,3.95
France,Venezuela,Directed,10577,,9.55
France,Viet Nam,Directed,10578,,38.599998
France,Wallis and Futuna,Directed,10579,,105.639999
France,West Bank and Gaza Strip,Directed,10580,,65.610001
France,Yemen,Directed,10581,,8.73
France,Zimbabwe,Directed,10582,,4.03
Germany,Afghanistan,Directed,10583,,373.130005
Germany,Albania,Directed,10584,,64.75
Germany,Algeria,Directed,10585,,16.49
Germany,Angola,Directed,10586,,4.33
Germany,Argentina,Directed,10587,,23.24
Germany,Armenia,Directed,10588,,2.78
Germany,Azerbaijan,Directed,10589,,20.969999
Germany,Bangladesh,Directed,10590,,165.779999
Germany,Belarus,Directed,10591,,52.93
Germany,Belize,Directed,10592,,0.08
Germany,Benin,Directed,10593,,65.379997
Germany,Bhutan,Directed,10594,,1.57
Germany,Bolivia,Directed,10595,,30.530001
Germany,Bosnia and Herzegovina,Directed,10596,,60.470001
Germany,Botswana,Directed,10597,,1.3
Germany,Brazil,Directed,10598,,61.490002
Germany,Burkina Faso,Directed,10599,,93.440002
Germany,Burundi,Directed,10600,,34.290001
Germany,Cabo Verde,Directed,10601,,0.97
Germany,Cambodia,Directed,10602,,35.599998
Germany,Cameroon,Directed,10603,,118.830002
Germany,Central African Republic,Directed,10604,,49.610001
Germany,Chad,Directed,10605,,39.919998
Germany,China (People's Republic of),Directed,10606,,373.609985
Germany,Colombia,Directed,10607,,637.099976
Germany,Comoros,Directed,10608,,0.01
Germany,Congo,Directed,10609,,0.58
Germany,Costa Rica,Directed,10610,,6.46
Germany,Cote d'Ivoire,Directed,10611,,81.080002
Germany,Cuba,Directed,10612,,2.53
Germany,Democratic People's Republic of Korea,Directed,10613,,1.89
Germany,Democratic Republic of the Congo,Directed,10614,,175.25
Germany,Djibouti,Directed,10615,,0.43
Germany,Dominica,Directed,10616,,0.12
Germany,Dominican Republic,Directed,10617,,4.82
Germany,Ecuador,Directed,10618,,32.98
Germany,El Salvador,Directed,10619,,4.4
Germany,Equatorial Guinea,Directed,10620,,0.02
Germany,Eritrea,Directed,10621,,3.84
Germany,Ethiopia,Directed,10622,,447.440002
Germany,Fiji,Directed,10623,,1.85
Germany,Gabon,Directed,10624,,0.65
Germany,Gambia,Directed,10625,,2.8
Germany,Georgia,Directed,10626,,330.519989
Germany,Ghana,Directed,10627,,86.389999
Germany,Grenada,Directed,10628,,0.42
Germany,Guatemala,Directed,10629,,23.809999
Germany,Guinea,Directed,10630,,11.61
Germany,Guinea-Bissau,Directed,10631,,0.4
Germany,Guyana,Directed,10632,,0.47
Germany,Haiti,Directed,10633,,10.26
Germany,Honduras,Directed,10634,,26.25
Germany,India,Directed,10635,,746.530029
Germany,Indonesia,Directed,10636,,785.549988
Germany,Iran,Directed,10637,,104.760002
Germany,Iraq,Directed,10638,,407.290009
Germany,Jordan,Directed,10639,,397.679993
Germany,Kazakhstan,Directed,10640,,20.190001
Germany,Kenya,Directed,10641,,73.300003
Germany,Kosovo,Directed,10642,,37.18
Germany,Kyrgyzstan,Directed,10643,,24.34
Germany,Lao People's Democratic Republic,Directed,10644,,28.24
Germany,Lebanon,Directed,10645,,292.869995
Germany,Lesotho,Directed,10646,,1.23
Germany,Liberia,Directed,10647,,31.74
Germany,Libya,Directed,10648,,46.639999
Germany,Madagascar,Directed,10649,,35.720001
Germany,Malawi,Directed,10650,,97.169998
Germany,Malaysia,Directed,10651,,14.62
Germany,Maldives,Directed,10652,,0.54
Germany,Mali,Directed,10653,,108.550003
Germany,Marshall Islands,Directed,10654,,1.96
Germany,Mauritania,Directed,10655,,25.09
Germany,Mexico,Directed,10656,,16.540001
Germany,Moldova,Directed,10657,,11.68
Germany,Mongolia,Directed,10658,,21.040001
Germany,Montenegro,Directed,10659,,2.64
Germany,Morocco,Directed,10660,,398.279999
Germany,Mozambique,Directed,10661,,95.559998
Germany,Myanmar,Directed,10662,,74.93
Germany,Namibia,Directed,10663,,37.240002
Germany,Nepal,Directed,10664,,57.490002
Germany,Nicaragua,Directed,10665,,10.25
Germany,Niger,Directed,10666,,142.949997
Germany,Nigeria,Directed,10667,,105.900002
Germany,North Macedonia,Directed,10668,,3.81
Germany,Pakistan,Directed,10669,,113.910004
Germany,Palau,Directed,10670,,0.08
Germany,Papua New Guinea,Directed,10671,,2.86
Germany,Paraguay,Directed,10672,,3.09
Germany,Peru,Directed,10673,,149
Germany,Philippines,Directed,10674,,31.309999
Germany,Rwanda,Directed,10675,,59.880001
Germany,Saint Lucia,Directed,10676,,0.03
Germany,Samoa,Directed,10677,,0.03
Germany,Senegal,Directed,10678,,171.380005
Germany,Serbia,Directed,10679,,43.060001
Germany,Sierra Leone,Directed,10680,,30.290001
Germany,Solomon Islands,Directed,10681,,0.44
Germany,Somalia,Directed,10682,,204.589996
Germany,South Africa,Directed,10683,,73.150002
Germany,South Sudan,Directed,10684,,155.220001
Germany,Sudan,Directed,10685,,179.720001
Germany,Suriname,Directed,10686,,0.08
Germany,Syrian Arab Republic,Directed,10687,,890.450012
Germany,Tajikistan,Directed,10688,,17.700001
Germany,Tanzania,Directed,10689,,51.540001
Germany,Thailand,Directed,10690,,31.34
Germany,Timor-Leste,Directed,10691,,9.31
Germany,Togo,Directed,10692,,41.939999
Germany,Tokelau,Directed,10693,,0.01
Germany,Tonga,Directed,10694,,0.16
Germany,Tunisia,Directed,10695,,326.73999
Germany,Türkiye,Directed,10696,,365.850006
Germany,Turkmenistan,Directed,10697,,1.75
Germany,Uganda,Directed,10698,,60.84
Germany,Ukraine,Directed,10699,,186.050003
Germany,Uzbekistan,Directed,10700,,28.360001
Germany,Venezuela,Directed,10701,,10.58
Germany,Viet Nam,Directed,10702,,135.940002
Germany,West Bank and Gaza Strip,Directed,10703,,224.970001
Germany,Yemen,Directed,10704,,305.350006
Germany,Zambia,Directed,10705,,57.200001
Germany,Zimbabwe,Directed,10706,,36.689999
Greece,Afghanistan,Directed,10707,,0.03
Greece,Egypt,Directed,10708,,0.01
Greece,Sudan,Directed,10709,,0.03
Greece,Syrian Arab Republic,Directed,10710,,0.21
Greece,Türkiye,Directed,10711,,4
Greece,Venezuela,Directed,10712,,0.03
Greece,Yemen,Directed,10713,,0.03
Hungary,Afghanistan,Directed,10714,,0.02
Hungary,Albania,Directed,10715,,1.33
Hungary,Algeria,Directed,10716,,1.14
Hungary,Angola,Directed,10717,,0.62
Hungary,Argentina,Directed,10718,,0.22
Hungary,Armenia,Directed,10719,,0.04
Hungary,Azerbaijan,Directed,10720,,4.57
Hungary,Bangladesh,Directed,10721,,1.14
Hungary,Belarus,Directed,10722,,0.06
Hungary,Bosnia and Herzegovina,Directed,10723,,0.97
Hungary,Brazil,Directed,10724,,3.39
Hungary,Cabo Verde,Directed,10725,,0.13
Hungary,Cambodia,Directed,10726,,0.35
Hungary,Cameroon,Directed,10727,,0.02
Hungary,Chad,Directed,10728,,0.02
Hungary,China (People's Republic of),Directed,10729,,5.27
Hungary,Colombia,Directed,10730,,0.58
Hungary,Congo,Directed,10731,,0.01
Hungary,Democratic Republic of the Congo,Directed,10732,,0.23
Hungary,Dominica,Directed,10733,,0.01
Hungary,Ecuador,Directed,10734,,0.83
Hungary,Egypt,Directed,10735,,2.55
Hungary,Eritrea,Directed,10736,,0.06
Hungary,Ethiopia,Directed,10737,,0.86
Hungary,Fiji,Directed,10738,,0.03
Hungary,Gambia,Directed,10739,,0.02
Hungary,Georgia,Directed,10740,,1.12
Hungary,Ghana,Directed,10741,,1.36
Hungary,India,Directed,10742,,3.79
Hungary,Indonesia,Directed,10743,,2.05
Hungary,Iran,Directed,10744,,2.42
Hungary,Iraq,Directed,10745,,6.08
Hungary,Jordan,Directed,10746,,10.11
Hungary,Kazakhstan,Directed,10747,,4.43
Hungary,Kenya,Directed,10748,,3.39
Hungary,Kosovo,Directed,10749,,1.19
Hungary,Kyrgyzstan,Directed,10750,,2.5
Hungary,Lao People's Democratic Republic,Directed,10751,,7.87
Hungary,Lebanon,Directed,10752,,3.99
Hungary,Libya,Directed,10753,,0.02
Hungary,Madagascar,Directed,10754,,0.01
Hungary,Malaysia,Directed,10755,,0.31
Hungary,Mali,Directed,10756,,0.02
Hungary,Mauritius,Directed,10757,,0.01
Hungary,Mexico,Directed,10758,,2.43
Hungary,Moldova,Directed,10759,,0.85
Hungary,Mongolia,Directed,10760,,8.37
Hungary,Montenegro,Directed,10761,,0.97
Hungary,Morocco,Directed,10762,,2.52
Hungary,Mozambique,Directed,10763,,0.01
Hungary,Myanmar,Directed,10764,,0.21
Hungary,Namibia,Directed,10765,,0.05
Hungary,Nepal,Directed,10766,,0.01
Hungary,Nigeria,Directed,10767,,1.94
Hungary,North Macedonia,Directed,10768,,0.77
Hungary,Pakistan,Directed,10769,,4.78
Hungary,Panama,Directed,10770,,0.01
Hungary,Paraguay,Directed,10771,,0.01
Hungary,Peru,Directed,10772,,0.01
Hungary,Philippines,Directed,10773,,0.35
Hungary,Rwanda,Directed,10774,,0.01
Hungary,Serbia,Directed,10775,,49.389999
Hungary,South Africa,Directed,10776,,1.58
Hungary,South Sudan,Directed,10777,,0.01
Hungary,Sri Lanka,Directed,10778,,0.08
Hungary,Sudan,Directed,10779,,0.34
Hungary,Syrian Arab Republic,Directed,10780,,9.85
Hungary,Tajikistan,Directed,10781,,0.04
Hungary,Tanzania,Directed,10782,,0.47
Hungary,Thailand,Directed,10783,,0.36
Hungary,Tunisia,Directed,10784,,3.68
Hungary,Türkiye,Directed,10785,,5.9
Hungary,Turkmenistan,Directed,10786,,0.41
Hungary,Uganda,Directed,10787,,1.11
Hungary,Ukraine,Directed,10788,,19.139999
Hungary,Uzbekistan,Directed,10789,,0.5
Hungary,Venezuela,Directed,10790,,0.01
Hungary,Viet Nam,Directed,10791,,5.96
Hungary,West Bank and Gaza Strip,Directed,10792,,4
Hungary,Yemen,Directed,10793,,1
Hungary,Zimbabwe,Directed,10794,,0.05
Iceland,Afghanistan,Directed,10795,,0.85
Iceland,Albania,Directed,10796,,0.11
Iceland,Burkina Faso,Directed,10797,,0.19
Iceland,Cameroon,Directed,10798,,0.01
Iceland,Democratic Republic of the Congo,Directed,10799,,0.24
Iceland,El Salvador,Directed,10800,,0.31
Iceland,Ethiopia,Directed,10801,,0.23
Iceland,Ghana,Directed,10802,,0.01
Iceland,Iraq,Directed,10803,,0.07
Iceland,Jordan,Directed,10804,,0.16
Iceland,Kazakhstan,Directed,10805,,0.01
Iceland,Kenya,Directed,10806,,0.12
Iceland,Lebanon,Directed,10807,,0.3
Iceland,Liberia,Directed,10808,,0.32
Iceland,Malawi,Directed,10809,,7.54
Iceland,Mali,Directed,10810,,0.15
Iceland,Mozambique,Directed,10811,,1.35
Iceland,Philippines,Directed,10812,,0.11
Iceland,Senegal,Directed,10813,,0.15
Iceland,Sierra Leone,Directed,10814,,1.45
Iceland,Syrian Arab Republic,Directed,10815,,1.36
Iceland,Togo,Directed,10816,,0.11
Iceland,Türkiye,Directed,10817,,0.27
Iceland,Uganda,Directed,10818,,5.52
Iceland,Viet Nam,Directed,10819,,0.01
Iceland,West Bank and Gaza Strip,Directed,10820,,0.8
Iceland,Yemen,Directed,10821,,0.59
Ireland,Afghanistan,Directed,10822,,3.17
Ireland,Angola,Directed,10823,,0.47
Ireland,Antigua and Barbuda,Directed,10824,,0.34
Ireland,Argentina,Directed,10825,,0.08
Ireland,Armenia,Directed,10826,,0.05
Ireland,Bangladesh,Directed,10827,,2.61
Ireland,Belarus,Directed,10828,,0.02
Ireland,Benin,Directed,10829,,0.02
Ireland,Bolivia,Directed,10830,,0.03
Ireland,Brazil,Directed,10831,,0.64
Ireland,Burkina Faso,Directed,10832,,1.17
Ireland,Burundi,Directed,10833,,1.83
Ireland,Cambodia,Directed,10834,,1.13
Ireland,Cameroon,Directed,10835,,1.12
Ireland,Central African Republic,Directed,10836,,5.74
Ireland,Chad,Directed,10837,,2.56
Ireland,China (People's Republic of),Directed,10838,,0.04
Ireland,Colombia,Directed,10839,,2.78
Ireland,Congo,Directed,10840,,0.02
Ireland,Cote d'Ivoire,Directed,10841,,0.02
Ireland,Democratic People's Republic of Korea,Directed,10842,,0.34
Ireland,Democratic Republic of the Congo,Directed,10843,,8.15
Ireland,Ecuador,Directed,10844,,0.13
Ireland,Egypt,Directed,10845,,0.05
Ireland,El Salvador,Directed,10846,,0.15
Ireland,Eritrea,Directed,10847,,1.41
Ireland,Ethiopia,Directed,10848,,45.220001
Ireland,Fiji,Directed,10849,,0.09
Ireland,Georgia,Directed,10850,,0.04
Ireland,Ghana,Directed,10851,,0.19
Ireland,Guatemala,Directed,10852,,1.35
Ireland,Guinea,Directed,10853,,0.37
Ireland,Guinea-Bissau,Directed,10854,,0.39
Ireland,Haiti,Directed,10855,,1.9
Ireland,Honduras,Directed,10856,,1.33
Ireland,India,Directed,10857,,0.73
Ireland,Indonesia,Directed,10858,,0.06
Ireland,Iran,Directed,10859,,0.01
Ireland,Iraq,Directed,10860,,1.76
Ireland,Jordan,Directed,10861,,4.45
Ireland,Kazakhstan,Directed,10862,,0.04
Ireland,Kenya,Directed,10863,,9.18
Ireland,Kiribati,Directed,10864,,0.01
Ireland,Kosovo,Directed,10865,,0.05
Ireland,Lao People's Democratic Republic,Directed,10866,,0.98
Ireland,Lebanon,Directed,10867,,4.3
Ireland,Lesotho,Directed,10868,,0.14
Ireland,Liberia,Directed,10869,,5.35
Ireland,Madagascar,Directed,10870,,0.08
Ireland,Malawi,Directed,10871,,23.75
Ireland,Mali,Directed,10872,,1.17
Ireland,Mauritania,Directed,10873,,0.32
Ireland,Mexico,Directed,10874,,0.17
Ireland,Mozambique,Directed,10875,,29.379999
Ireland,Myanmar,Directed,10876,,2.58
Ireland,Namibia,Directed,10877,,0.06
Ireland,Nepal,Directed,10878,,0.58
Ireland,Nicaragua,Directed,10879,,1.25
Ireland,Niger,Directed,10880,,3.97
Ireland,Nigeria,Directed,10881,,2.13
Ireland,Pakistan,Directed,10882,,0.6
Ireland,Papua New Guinea,Directed,10883,,0.14
Ireland,Paraguay,Directed,10884,,0.1
Ireland,Peru,Directed,10885,,0.57
Ireland,Philippines,Directed,10886,,0.37
Ireland,Rwanda,Directed,10887,,2.15
Ireland,Senegal,Directed,10888,,0.68
Ireland,Sierra Leone,Directed,10889,,16.67
Ireland,Somalia,Directed,10890,,7.67
Ireland,South Africa,Directed,10891,,5.27
Ireland,South Sudan,Directed,10892,,9.81
Ireland,Sri Lanka,Directed,10893,,0.11
Ireland,Sudan,Directed,10894,,7
Ireland,Syrian Arab Republic,Directed,10895,,7.72
Ireland,Tanzania,Directed,10896,,26.1
Ireland,Thailand,Directed,10897,,0.25
Ireland,Togo,Directed,10898,,0.02
Ireland,Tonga,Directed,10899,,2.04
Ireland,Tunisia,Directed,10900,,0.01
Ireland,Türkiye,Directed,10901,,6.3
Ireland,Tuvalu,Directed,10902,,0.05
Ireland,Uganda,Directed,10903,,25.940001
Ireland,Ukraine,Directed,10904,,0.05
Ireland,Uzbekistan,Directed,10905,,0.04
Ireland,Venezuela,Directed,10906,,1.73
Ireland,Viet Nam,Directed,10907,,8.59
Ireland,West Bank and Gaza Strip,Directed,10908,,9.82
Ireland,Yemen,Directed,10909,,6.87
Ireland,Zambia,Directed,10910,,6.52
Ireland,Zimbabwe,Directed,10911,,10
Italy,Afghanistan,Directed,10912,,24.440001
Italy,Albania,Directed,10913,,13.86
Italy,Angola,Directed,10914,,2.01
Italy,Antigua and Barbuda,Directed,10915,,0.47
Italy,Armenia,Directed,10916,,0.24
Italy,Azerbaijan,Directed,10917,,0.94
Italy,Bangladesh,Directed,10918,,2.66
Italy,Belarus,Directed,10919,,0.4
Italy,Belize,Directed,10920,,0.15
Italy,Benin,Directed,10921,,4.98
Italy,Bhutan,Directed,10922,,0.02
Italy,Bolivia,Directed,10923,,5.86
Italy,Bosnia and Herzegovina,Directed,10924,,2.94
Italy,Botswana,Directed,10925,,0.01
Italy,Brazil,Directed,10926,,7.66
Italy,Burkina Faso,Directed,10927,,11.9
Italy,Burundi,Directed,10928,,2.18
Italy,Cabo Verde,Directed,10929,,0.65
Italy,Cambodia,Directed,10930,,0.27
Italy,Cameroon,Directed,10931,,7.92
Italy,Central African Republic,Directed,10932,,3.18
Italy,Chad,Directed,10933,,1.83
Italy,Colombia,Directed,10934,,7.1
Italy,Congo,Directed,10935,,0.09
Italy,Costa Rica,Directed,10936,,0.32
Italy,Cote d'Ivoire,Directed,10937,,3.14
Italy,Cuba,Directed,10938,,8.09
Italy,Democratic People's Republic of Korea,Directed,10939,,0.09
Italy,Democratic Republic of the Congo,Directed,10940,,6.83
Italy,Djibouti,Directed,10941,,0.28
Italy,Dominica,Directed,10942,,0.16
Italy,Dominican Republic,Directed,10943,,0.04
Italy,Ecuador,Directed,10944,,1.31
Italy,Egypt,Directed,10945,,9.89
Italy,El Salvador,Directed,10946,,3.05
Italy,Eritrea,Directed,10947,,0.98
Italy,Ethiopia,Directed,10948,,22.790001
Italy,Gabon,Directed,10949,,0.17
Italy,Gambia,Directed,10950,,0.02
Italy,Georgia,Directed,10951,,0.31
Italy,Ghana,Directed,10952,,0.96
Italy,Guatemala,Directed,10953,,0.4
Italy,Guinea,Directed,10954,,1.38
Italy,Guinea-Bissau,Directed,10955,,0.63
Italy,Haiti,Directed,10956,,0.85
Italy,Honduras,Directed,10957,,2.68
Italy,India,Directed,10958,,15.85
Italy,Indonesia,Directed,10959,,0.13
Italy,Iran,Directed,10960,,4.45
Italy,Iraq,Directed,10961,,12.57
Italy,Jordan,Directed,10962,,18.59
Italy,Kazakhstan,Directed,10963,,0.25
Italy,Kenya,Directed,10964,,9.26
Italy,Kosovo,Directed,10965,,0.78
Italy,Kyrgyzstan,Directed,10966,,0.04
Italy,Lao People's Democratic Republic,Directed,10967,,0.01
Italy,Lebanon,Directed,10968,,35.68
Italy,Lesotho,Directed,10969,,0.14
Italy,Liberia,Directed,10970,,0.63
Italy,Libya,Directed,10971,,39.32
Italy,Madagascar,Directed,10972,,3.53
Italy,Malawi,Directed,10973,,0.96
Italy,Malaysia,Directed,10974,,0.06
Italy,Maldives,Directed,10975,,0.12
Italy,Mali,Directed,10976,,10.71
Italy,Mauritania,Directed,10977,,0.04
Italy,Mauritius,Directed,10978,,0.01
Italy,Mexico,Directed,10979,,0.69
Italy,Moldova,Directed,10980,,0.7
Italy,Mongolia,Directed,10981,,0.17
Italy,Montenegro,Directed,10982,,0.14
Italy,Morocco,Directed,10983,,1.54
Italy,Mozambique,Directed,10984,,18.370001
Italy,Myanmar,Directed,10985,,20.530001
Italy,Namibia,Directed,10986,,0.03
Italy,Nepal,Directed,10987,,0.84
Italy,Nicaragua,Directed,10988,,4.07
Italy,Niger,Directed,10989,,19.42
Italy,Nigeria,Directed,10990,,1.82
Italy,North Macedonia,Directed,10991,,0.2
Italy,Pakistan,Directed,10992,,4.5
Italy,Panama,Directed,10993,,0.02
Italy,Paraguay,Directed,10994,,0.69
Italy,Peru,Directed,10995,,3.06
Italy,Philippines,Directed,10996,,20.41
Italy,Rwanda,Directed,10997,,1.67
Italy,Senegal,Directed,10998,,29.559999
Italy,Serbia,Directed,10999,,0.4
Italy,Sierra Leone,Directed,11000,,2.79
Italy,Somalia,Directed,11001,,18.1
Italy,South Africa,Directed,11002,,1.51
Italy,South Sudan,Directed,11003,,3.38
Italy,Sri Lanka,Directed,11004,,1.29
Italy,Sudan,Directed,11005,,15.38
Italy,Syrian Arab Republic,Directed,11006,,16.219999
Italy,Tanzania,Directed,11007,,8.76
Italy,Thailand,Directed,11008,,0.33
Italy,Timor-Leste,Directed,11009,,0.55
Italy,Togo,Directed,11010,,2.51
Italy,Tunisia,Directed,11011,,90.43
Italy,Türkiye,Directed,11012,,39.150002
Italy,Turkmenistan,Directed,11013,,0.01
Italy,Uganda,Directed,11014,,5.86
Italy,Ukraine,Directed,11015,,1.25
Italy,Uzbekistan,Directed,11016,,0.42
Italy,Venezuela,Directed,11017,,2.19
Italy,Viet Nam,Directed,11018,,5.03
Italy,West Bank and Gaza Strip,Directed,11019,,28.950001
Italy,Yemen,Directed,11020,,3.52
Italy,Zambia,Directed,11021,,0.87
Italy,Zimbabwe,Directed,11022,,0.23
Japan,Afghanistan,Directed,11023,,126.230003
Japan,Algeria,Directed,11024,,0.9
Japan,Angola,Directed,11025,,7.27
Japan,Antigua and Barbuda,Directed,11026,,0.15
Japan,Argentina,Directed,11027,,1.96
Japan,Bangladesh,Directed,11028,,2010.209961
Japan,Belarus,Directed,11029,,0.29
Japan,Belize,Directed,11030,,0.91
Japan,Benin,Directed,11031,,18.41
Japan,Bhutan,Directed,11032,,21.68
